datetime,open,close,low,high,amount,count,vol,DIFF,DEA,MACD,MA5,MA10,MA20,MA60
2017-12-04 00:00:00,11732.02,11300.0,10519.27,11788.2,7528.065511429639,46168,85111560.28641835,1095.2991264043012,838.0411442480656,257.2579821562356,10660.899999999998,10123.315,9023.5925,
2017-12-05 00:00:00,11295.1,11789.17,11105.15,11870.2,6947.411079117173,40050,80329394.33070378,1158.3808541944745,902.1090862373474,256.27176795712717,11196.055999999997,10451.976,9249.7925,
2017-12-06 00:00:00,11790.08,12417.28,11587.44,12878.63,9469.27050973099,61404,115051017.4650172,1244.708579908207,970.6289849715192,274.0795949366877,11589.527999999997,10787.904,9499.2705,
2017-12-07 00:00:00,12417.28,15403.93,12330.0,15555.0,11980.75027153132,84823,169527543.0031601,1536.410831337389,1083.7853542446933,452.62547709269575,12528.775999999996,11368.530000000002,9873.1475,
2017-12-08 00:00:00,15403.93,15411.0,13981.2,17899.0,12967.61967018479,131056,204588251.6693774,1748.0075145786323,1216.629786311481,531.3777282671513,13264.275999999994,11922.338000000002,10261.401999999998,
2017-12-09 00:00:00,15411.0,14439.44,14300.0,16150.0,6255.6371717892225,69375,94822925.65292676,1816.3647163821279,1336.5767723256104,479.7879440565175,13892.163999999995,12276.532000000003,10595.225999999999,
2017-12-10 00:00:00,14439.24,15200.0,12619.01,15500.0,9235.217270073588,85490,128603868.72067048,1909.8930686055828,1451.2400315816049,458.65303702397796,14574.329999999996,12885.193000000003,10945.214,
2017-12-11 00:00:00,15200.0,16400.44,14327.1,16499.0,6347.662058332517,63705,100443858.27975363,2057.166699907657,1572.4253652468153,484.74133466084163,15370.961999999996,13480.245,11347.072,
2017-12-12 00:00:00,16400.44,16318.86,15694.91,17286.85,9752.36536598924,121183,160824067.24864194,2142.600722153924,1686.460436628237,456.140285525687,15553.947999999999,14041.362,11749.8305,
2017-12-13 00:00:00,16318.84,15954.64,14999.0,16650.78,7952.7962777110215,143110,128157387.09927328,2156.0645205274504,1780.3812534080796,375.68326711937084,15662.675999999998,14463.476,12135.045499999998,
2017-12-14 00:00:00,15954.64,16116.0,15333.0,16658.3,8808.688689976221,139608,140723251.53735456,2154.9145674522642,1855.2879162169165,299.6266512353477,15997.987999999998,14945.076000000001,12534.195499999998,
2017-12-15 00:00:00,16116.0,17600.0,15900.0,18000.0,10682.444001778504,147313,182712630.9274717,2247.837942479371,1933.7979214694074,314.04002100996377,16477.987999999998,15526.159,12989.0675,
2017-12-16 00:00:00,17600.0,18947.17,17150.0,18949.8,7440.554967871096,103126,131941770.7328103,2402.4913224296197,2027.5366016614498,374.95472076816986,16987.333999999995,16179.147999999997,13483.525999999998,
2017-12-17 00:00:00,18947.17,19194.03,18460.84,19875.85,8213.744931748617,82768,158287047.2678252,2515.9722175766274,2125.2237248444853,390.74849273214204,17562.367999999995,16558.158,13963.343999999997,
2017-12-18 00:00:00,19194.03,18674.2,17700.0,19460.0,9507.195352419489,103801,177898460.77735788,2534.741782519992,2207.1273363795867,327.6144461404051,18106.279999999995,16884.478,14403.408,
2017-12-19 00:00:00,18695.23,17499.86,17200.0,18978.91,10130.133019926443,185978,185220653.83943322,2426.881791720405,2251.0782274477506,175.8035642726545,18383.051999999996,17190.52,14733.525999999998,
2017-12-20 00:00:00,17499.06,16631.28,15701.0,18089.99,9946.065831153142,176821,168251350.37153265,2245.430895319356,2249.9487610220717,-4.517865702715881,18189.307999999997,17333.648,15109.420499999997,
2017-12-21 00:00:00,16631.28,15260.0,14808.0,17406.2,7711.784302905594,116438,125860912.24814871,1968.2896984772888,2193.616948513115,-225.32725003582618,17451.873999999996,17219.604,15349.924499999997,
2017-12-22 00:00:00,15259.95,12218.97,10994.93,16388.0,18960.35906041271,226128,260427449.45484558,1486.1363425642467,2052.1208273233415,-565.9844847590948,16056.861999999997,16809.614999999998,15425.488499999996,
2017-12-23 00:00:00,12219.29,14498.99,11599.75,14900.0,10937.800853115767,183621,149577579.80334377,1273.3267749108472,1896.3620168408427,-623.0352419299954,15221.819999999998,16664.05,15563.762999999995,
2017-12-24 00:00:00,14493.77,12680.83,11703.26,14910.93,9901.283157162108,145102,131158152.8545406,947.0463811663212,1706.4988897059384,-759.4525085396172,14258.014,16320.533,15632.804499999995,10425.220166666664
2017-12-25 00:00:00,12650.81,13468.71,12001.9,14135.81,6759.599933622077,90985,89862030.52490291,743.4718689030451,1513.8934855453597,-770.4216166423146,13625.5,15907.403999999999,15716.781499999997,10551.76683333333
2017-12-26 00:00:00,13468.71,15623.22,13321.01,15777.77,7944.882355393319,94046,116876151.72233167,747.3732981109843,1360.5894480584845,-613.2161499475003,13698.144,15575.009,15877.078499999994,10716.503833333329
2017-12-27 00:00:00,15640.0,15200.0,14960.0,16500.0,7871.291478351384,83321,124372812.01705006,708.1517591928623,1230.1019102853602,-521.9501510924979,14294.35,15175.606,15866.881999999994,10875.52683333333
2017-12-28 00:00:00,15212.68,14035.95,13213.54,15555.59,9820.29463134747,113667,140215771.1600008,576.4938382833061,1099.3802958849494,-522.8864576016433,14201.742000000002,14711.780999999999,15798.129499999995,11010.510166666663
2017-12-29 00:00:00,13998.18,14597.91,13388.04,15007.98,6614.245493434777,85638,94605927.76613753,511.6020331458094,981.8246433371214,-470.222610191312,14585.158000000001,14421.586,15806.052999999994,11152.526999999996
2017-12-30 00:00:00,14568.05,12460.0,12000.58,14850.0,10148.312660154892,148599,135712876.68408924,284.38512560907293,842.3367397915117,-557.9516141824388,14383.416000000003,14004.457999999999,15669.052999999994,11254.53283333333
2017-12-31 00:00:00,12460.0,13284.18,11800.0,13443.51,8294.467983595521,108183,106361573.3568203,168.87187753203943,707.6437673396173,-538.7718898075778,13915.608000000002,13806.875999999998,15513.239999999994,11366.556999999997
2018-01-01 00:00:00,13249.25,13210.39,12749.87,14050.0,7900.6087055105945,104770,106750360.22439368,70.55919738584817,580.2268533488634,-509.66765596301525,13517.686000000002,13906.018,15357.816499999995,11469.627666666664
2018-01-02 00:00:00,13210.39,13659.53,12968.06,13850.0,7071.9334475479445,112029,95080183.47275414,28.55833177403838,469.8931490338984,-441.33481725986,13442.402000000002,13822.072,15243.060999999996,11575.327166666662
2018-01-03 00:00:00,13659.5,14940.02,13634.98,15277.02,7983.5286670589285,138081,117322216.79021187,97.47357003516663,395.40923323415205,-297.9356631989854,13510.824000000002,14047.991,15184.261999999997,11702.574666666662
2018-01-04 00:00:00,14960.88,14445.98,14118.0,15280.0,7872.3773867869695,156392,115878219.37853329,110.94558211969525,338.5165030112607,-227.57092089156544,13908.02,14145.718000000003,15026.560999999996,11818.058666666662
2018-01-05 00:00:00,14441.85,16099.6,14350.0,16278.56,7231.000003803331,129816,111734639.43645923,252.14894677714983,321.2429917644385,-69.09404498728867,14471.104000000001,14193.356000000003,14884.182499999995,11965.881499999996
2018-01-06 00:00:00,16114.99,16498.0,16099.98,17157.48,9428.66957157403,132356,156381878.6536966,391.6860678417979,335.33160697991036,56.35446086188756,15128.626,14323.156000000003,14749.380999999994,12124.04483333333
2018-01-07 00:00:00,16498.0,16510.06,16235.57,17150.0,6708.468332803025,132512,111945675.62128574,497.5084154811466,367.7669686801576,129.74144680098897,15698.732,14570.567000000005,14641.173999999994,12274.683833333333
2018-01-08 00:00:00,16510.04,14350.05,13433.0,16510.06,10680.787618108436,156894,163656112.87797952,402.4395606062062,374.70148706536736,27.738073540838855,15580.738000000001,14545.781000000003,14483.683499999994,12394.8175
2018-01-09 00:00:00,14350.1,14699.99,14118.0,15351.01,9029.198642221905,134156,133884574.41946971,351.2846508254843,370.01811981739075,-18.733468991906477,15631.540000000003,14769.780000000002,14387.118999999995,12526.255833333333
2018-01-10 00:00:00,14699.85,14274.39,13400.01,15078.55,8950.325926787835,154451,126561821.7054623,273.2517767713525,350.6648512081831,-77.41307443683058,15266.498000000003,14868.801000000001,14337.838499999994,12662.147666666666
2018-01-11 00:00:00,14314.38,13929.1,12688.0,14886.86,11517.725007998859,159530,158691552.95542532,181.45642784835582,316.8231665362176,-135.3667386878618,14752.718000000004,14940.672,14423.344999999996,12791.927166666666
2018-01-12 00:00:00,13929.15,13406.75,12800.0,14174.94,8345.522128040788,146777,113410026.44106556,65.80016954289385,266.6185671375529,-200.81839759465902,14132.056000000006,14915.394,14368.732999999997,12904.628166666667
2018-01-13 00:00:00,13406.75,14279.87,13202.55,14545.18,8558.865108325239,137042,119980545.78945221,44.08703076177153,222.1122598623966,-178.02522910062507,14118.020000000004,14849.379,14448.684999999994,13035.027333333333
2018-01-14 00:00:00,14279.92,12963.05,12706.12,14400.0,8672.974664993586,138830,118885248.21357167,-78.47257404693482,161.9952930805303,-240.46786712746513,13770.632000000003,14701.086,14423.401999999993,13129.992
2018-01-15 00:00:00,12977.49,13943.99,12780.21,14196.0,9000.298614087731,187201,122013172.9484145,-95.34915816718058,110.52640283098813,-205.8755609981687,13704.552000000005,14485.524999999998,14339.440499999993,13238.596500000001
2018-01-16 00:00:00,13943.99,11949.82,10999.0,14005.0,14110.020924094248,200330,174256006.46551442,-266.5640413592009,35.10831399295033,-301.67235535215127,13308.696000000005,14030.706999999999,14176.931499999995,13305.653666666667
2018-01-17 00:00:00,11928.17,9380.11,9100.0,11949.0,21224.520378505877,285583,220144498.16857645,-602.6601003687992,-92.4453688793996,-510.21473148939964,12503.368000000006,13317.712,13944.139499999994,13334.556999999999
2018-01-18 00:00:00,9380.11,11624.99,9380.0,11761.01,17913.434191028344,260970,195319663.26631784,-680.0365557139958,-209.96360624631885,-470.07294946767695,11972.392000000003,13045.206,13795.493499999993,13398.924166666666
2018-01-19 00:00:00,11621.27,11440.96,10592.0,11888.0,11386.51300204869,194470,128563605.02973886,-747.5898861899877,-317.48886223505264,-430.1010239549351,11667.974000000004,12719.303,13744.541499999996,13452.936166666665
2018-01-20 00:00:00,11461.15,12500.0,11057.88,12760.0,9127.309078954631,158871,110405814.29171284,-707.5149184866768,-395.4940734853775,-312.02084500129934,11379.176000000003,12541.864,13705.332499999995,13521.881499999998
2018-01-21 00:00:00,12500.0,11502.0,11500.0,12980.0,9242.22781460483,169273,112700488.46827415,-747.6668393061718,-465.92862664953634,-281.7382126566355,11289.612000000005,12299.153999999999,13619.912999999995,13575.853333333333
2018-01-22 00:00:00,11502.0,10391.98,10260.0,11865.0,9352.90852123004,155155,104988410.4198473,-859.1530810957338,-544.5735175387758,-314.57956355695796,11491.986000000004,11997.677,13456.535499999994,13611.547333333332
2018-01-23 00:00:00,10399.0,10724.79,10000.0,10970.4,9949.066519311473,147143,104144748.7303264,-910.1599875565498,-617.6908115423306,-292.4691760142192,11311.946000000005,11642.169,13245.773999999996,13654.743833333334
2018-01-24 00:00:00,10724.79,11066.1,10350.0,11490.2,13203.452317299636,208056,144450800.95076334,-912.5234614212168,-676.6573415181078,-235.86611990310894,11236.974000000006,11452.474,13076.779999999995,13697.4695
2018-01-25 00:00:00,11077.57,11058.06,10872.05,12000.0,12260.638679966827,206360,139081388.12224537,-904.6174257149469,-722.2493583574757,-182.3680673574712,10948.586000000005,11163.881,12824.702999999996,13730.803833333333
2018-01-26 00:00:00,11058.0,11050.17,10368.06,11672.49,13961.250019723955,204315,153213841.78645688,-888.7436094127115,-755.5482085685228,-133.19540084418873,10858.220000000005,11073.916,12552.311499999996,13755.012166666666
2018-01-27 00:00:00,11050.17,11438.91,10790.0,11445.85,8238.595864798857,112214,91483277.48934288,-835.168128156969,-771.4721924862121,-63.69593567075697,11067.606000000005,11279.795999999998,12298.753999999997,13781.112
2018-01-28 00:00:00,11438.87,11779.0,11320.0,12274.25,9020.129519501088,140108,105723039.29091282,-756.5457638892858,-768.4869067668268,11.941142877540983,11278.448000000006,11295.196999999998,12170.201499999997,13795.803666666667
2018-01-29 00:00:00,11778.98,11368.21,11132.0,11942.22,6832.554821828719,118092,78700137.97197261,-719.0950139486304,-758.6085282031875,39.513514254557094,11338.870000000006,11287.921999999997,12003.612499999997,13833.383999999998
2018-01-30 00:00:00,11368.21,10383.51,10243.41,11450.38,7432.978391902246,128642,81175585.64740543,-760.1100102749115,-758.9088246175322,-1.2011856573792556,11203.960000000006,11076.272999999997,11809.068499999998,13832.277166666665
2018-01-31 00:00:00,10397.95,10031.55,9699.99,10550.0,13852.218022027762,185952,140618194.3534568,-811.6586255131697,-769.4587847966598,-42.199840716509925,11000.236000000008,10929.227999999997,11614.190999999995,13821.008166666667
2018-02-01 00:00:00,10045.74,9369.71,9266.0,10300.31,17233.086933007027,209155,170182510.6403514,-895.592399554389,-794.6855077482056,-100.90689180618335,10586.396000000006,10827.000999999998,11412.338999999996,13781.611666666666
2018-02-02 00:00:00,9369.61,9055.0,8028.0,9550.0,29169.67917055618,301591,255556800.2157341,-976.2513689649822,-830.998679991561,-145.2526889734213,10041.596000000007,10660.021999999997,11151.095499999996,13744.195
2018-02-03 00:00:00,9054.95,9150.0,8250.0,9495.0,17592.279613682775,182465,155194032.37807772,-1020.7419989138507,-868.9473437760189,-151.7946551378318,9597.954000000007,10468.411999999997,10960.442999999996,13700.208833333332
2018-02-04 00:00:00,9150.0,8416.7,8357.7,9440.15,14133.316401371016,147908,126351555.75458337,-1102.4638087152289,-915.6506367638609,-186.81317195136796,9204.592000000008,10204.275999999996,10684.078499999998,13633.532499999998
2018-02-05 00:00:00,8422.99,7425.42,7213.13,8580.0,23669.353057997538,200970,188005031.2546297,-1233.0036447850798,-979.1212383681047,-253.88240641697507,8683.366000000005,9841.800999999996,10457.858499999998,13500.55733333333
2018-02-06 00:00:00,7425.37,7274.99,6051.19,7516.77,46288.22351998788,328523,310857815.43496513,-1333.2272354975266,-1049.942437793989,-283.2847977035376,8264.422000000006,9425.408999999996,10352.602499999997,13364.957166666663
2018-02-07 00:00:00,7276.21,8165.59,6805.0,8525.0,28420.621057979348,216587,219123592.331645,-1325.5115047394993,-1105.056251183091,-220.45525355640825,8086.540000000005,9064.067999999996,10179.632499999996,13260.392999999998
2018-02-08 00:00:00,8164.03,8241.33,7568.0,8650.0,17443.217942884872,145186,141991439.11654398,-1298.3189350032735,-1143.7087879471276,-154.61014705614593,7904.806000000006,8751.379999999997,10019.650999999996,13144.415166666664
2018-02-09 00:00:00,8257.83,8345.0,7738.61,8495.05,12277.627826232147,92359,100169128.41672277,-1253.9485862355377,-1165.7567476048096,-88.19183863072817,7890.466000000006,8547.528999999999,9811.900999999996,13010.157833333331
2018-02-10 00:00:00,8346.66,8329.79,8288.0,9044.0,12477.480321110155,112662,108383513.9681715,-1206.1088134262227,-1173.8271607690922,-32.28165265713051,8071.3400000000065,8377.352999999997,9653.290499999997,12877.006666666664
2018-02-11 00:00:00,8329.69,8440.0,7828.22,8578.93,13341.140080346106,107376,109071129.53221425,-1146.090999248825,-1168.2799284650387,22.188929216213637,8304.342000000008,8284.381999999998,9555.691499999997,12751.762666666666
2018-02-12 00:00:00,8439.52,8646.66,8028.28,8837.75,10794.373737489559,81091,91821754.56375578,-1069.521931169682,-1148.5283290059674,79.00639783628549,8400.556000000008,8243.547999999999,9451.784999999996,12627.273666666666
2018-02-13 00:00:00,8645.0,8484.89,8366.0,8960.09,9148.756250608258,81128,78932992.86376841,-1010.2483657951998,-1120.872336363814,110.62397056861414,8449.268000000007,8177.036999999998,9322.724499999997,12475.355166666666
2018-02-14 00:00:00,8477.11,9289.0,8475.42,9289.0,10628.85273523616,98112,94179045.66085616,-888.1506337690917,-1074.3279958448695,186.17736207577786,8638.068000000008,8264.266999999998,9234.271499999997,12314.385666666665
2018-02-15 00:00:00,9289.0,9792.32,9155.05,9910.0,11659.574353990727,99832,111573430.11846611,-742.2177595746307,-1007.9059485908217,265.688189016191,8930.574000000008,8500.956999999999,9171.378999999997,12157.690499999997
2018-02-16 00:00:00,9792.32,10030.01,9632.1,10297.69,11328.6150391247,85645,112957711.0564803,-600.4635389427931,-926.4174666612159,325.95392771842285,9248.576000000008,8776.458999999997,9100.933999999997,12013.620666666664
2018-02-17 00:00:00,10025.92,10737.28,9861.38,10880.84,11957.621757164105,85180,125776634.90474986,-426.1392516791839,-826.3618236648095,400.2225719856257,9666.700000000008,9033.627999999997,9048.847999999996,11900.910999999998
2018-02-18 00:00:00,10737.57,10562.01,10088.0,11269.9,14407.93587327949,108906,153868670.0583028,-298.6857587896993,-720.8266106897875,422.14085190008814,10082.124000000009,9265.695999999996,9008.537999999997,11799.756499999998
2018-02-19 00:00:00,10600.92,11194.0,10311.15,11268.19,11198.898780952364,75437,120786690.23048183,-145.01005058523333,-605.6632986688767,460.65324808364335,10463.124000000009,9550.595999999996,9049.062499999996,11731.989833333331
2018-02-20 00:00:00,11199.09,11519.43,10925.0,11700.95,10225.606757947997,89039,116339854.1566761,3.0039094106887205,-483.9298570529636,486.9337664636523,10808.54600000001,9869.559999999994,9123.456499999997,11720.330833333333
2018-02-21 00:00:00,11519.42,10550.17,10420.0,11785.0,14493.37695939999,110001,159961171.48784694,41.61514405808521,-378.8208568307538,420.43600088883903,10912.578000000009,10080.576999999994,9182.479499999998,11654.517166666667
2018-02-22 00:00:00,10550.0,9988.0,9749.93,10911.0,17284.788591111683,106979,177900504.73207256,26.54639463301828,-297.7474065379994,324.29380117101766,10762.722000000009,10214.710999999994,9229.1295,11609.636666666667
2018-02-23 00:00:00,9988.0,10290.0,9568.0,10420.0,15283.3286785355,93471,152057795.75677323,38.52903944662103,-230.4921173410753,269.0211567876963,10708.320000000009,10395.221999999994,9286.1295,11556.658166666668
2018-02-24 00:00:00,10286.65,9760.0,9565.0,10500.0,13212.191076108462,87611,132628447.85189858,5.1988718282555055,-183.35391950720913,188.55279133546463,10421.520000000008,10442.321999999995,9353.294499999998,11458.937833333335
2018-02-25 00:00:00,9761.09,9390.0,9280.04,9838.26,11355.313831451589,71561,108832382.8953268,-50.48942327819168,-156.78102026140564,106.29159698321396,9995.63400000001,10402.089999999993,9451.523499999998,11362.104500000003
2018-02-26 00:00:00,9385.0,10267.97,9280.09,10327.98,12629.191269008947,77546,123774981.40411545,-23.5069829965978,-130.12621280844408,106.61922981184628,9939.194000000009,10425.885999999995,9601.172499999997,11299.304833333335
2018-02-27 00:00:00,10267.98,10574.23,10130.0,10856.98,13697.591747841574,87567,143543448.7062473,22.33198854022521,-99.63457253871022,121.96656107893543,10056.440000000008,10409.580999999995,9721.604499999998,11232.243500000002
2018-02-28 00:00:00,10572.0,10518.53,10378.0,11067.99,12590.532644049708,86945,134524596.58211505,53.54791223955726,-68.99807558305672,122.54598782261398,10102.146000000008,10405.232999999995,9835.464499999998,11199.885666666669
2018-03-01 00:00:00,10512.01,10695.8,10238.0,10811.0,14235.409599892864,90092,149868405.23597708,91.53579647989318,-36.89130117046673,128.4270976503599,10289.306000000008,10355.412999999995,9953.0045,11156.746000000003
2018-03-02 00:00:00,10697.12,10838.99,10697.12,11207.56,14353.539111431492,90060,157344007.84191048,131.6778049704135,-3.177479942290688,134.85528491270418,10579.104000000008,10287.368999999995,10078.464499999998,11117.222666666668
2018-03-03 00:00:00,10839.25,11471.24,10775.42,11523.36,14525.082424248772,77645,163831979.05644116,212.0633921926692,39.87069448470129,172.1926977079679,10819.758000000007,10379.475999999997,10230.026499999996,11080.751166666667
2018-03-04 00:00:00,11470.01,11160.0,11072.1,11528.46,15174.624072235647,71136,171100461.7729485,247.79861417941902,81.45627842364485,166.34233575577417,10936.912000000008,10496.675999999996,10355.693499999998,11017.750833333334
2018-03-05 00:00:00,11160.0,11524.9,11120.0,11599.99,14809.607688840211,84279,169815364.19652084,302.08121130089785,125.58126499909545,176.4999463018024,11138.186000000009,10620.165999999996,10507.693999999996,10969.066166666667
2018-03-06 00:00:00,11510.05,10982.42,10794.99,11688.32,16815.61983212899,93537,188335381.131389,297.89303284848575,160.0436185689735,137.84941427951225,11195.51000000001,10742.407999999996,10592.364999999996,10883.779833333336
2018-03-07 00:00:00,10978.0,10670.0,10310.0,11022.0,19322.786734289035,95007,206256382.141364,266.2945108946187,181.29379703410254,85.00071386051619,11161.71200000001,10870.407999999996,10636.248999999996,10786.646500000003
2018-03-08 00:00:00,10670.0,9893.7,9459.5,10696.17,29333.17864519729,181752,289156495.36364347,176.5760733422194,180.3502522957259,-3.774178953506521,10846.204000000009,10832.980999999996,10629.433499999996,10676.373833333335
2018-03-09 00:00:00,9893.81,8931.1,8324.19,9900.0,31679.55718658123,189569,284374988.1081086,27.482983255955332,149.7767984877718,-122.29381523181647,10400.42400000001,10668.667999999996,10539.124499999996,10586.057999999999
2018-03-10 00:00:00,8931.15,9367.8,8632.0,9476.0,22180.683762724784,119535,203534579.30587718,-54.80457146412118,108.8605244973932,-163.6650959615144,9969.00400000001,10553.594999999998,10479.413999999995,10497.188166666667
2018-03-11 00:00:00,9355.0,9055.11,8455.55,9427.95,23101.934799100545,124934,205176638.61210838,-143.5942559717114,58.36956840357227,-201.96382437528365,9583.54200000001,10389.525999999996,10372.469499999996,10410.200166666667
2018-03-12 00:00:00,9055.21,9169.0,9051.7,9849.32,20078.78706957799,108118,191681374.16057694,-202.4371796631658,6.208218790224656,-208.64539845339047,9283.34200000001,10222.526999999996,10254.947999999995,10330.865166666666
2018-03-13 00:00:00,9167.77,9083.56,8800.0,9467.61,17710.082394713987,113588,161884030.5320639,-253.0479354936433,-45.643012066548934,-207.4049234270944,9121.31400000001,9983.758999999995,10181.617499999995,10258.812000000002
2018-03-14 00:00:00,9083.56,8730.0,8589.96,9330.0,16851.59904014914,101432,151190092.00257197,-318.02071643782256,-100.11855294080367,-217.90216349701888,9081.09400000001,9740.758999999995,10118.717499999995,10166.314166666669
2018-03-15 00:00:00,8732.51,8110.0,7666.0,8735.39,29382.29670729263,208243,239036582.4479941,-414.759838642658,-163.04681008117453,-251.71302856148347,8829.53400000001,9399.268999999997,10009.717499999995,10085.43
